Node1,Node2
O60832,Q9NY93
O43542,P07992
O43909,Q9UBQ6
P23443,Q9HB90
P82664,Q86TS9
P22455,Q9NP95
Q86VI1,Q96A65
P40337,Q9UNS2
P40939,Q08426
Q13123,Q9UK45
Q13136,Q8ND30
Q9NX20,Q9Y676
P09234,P14678
Q05329,Q14032
P06307,Q92626
P82664,Q9H2K0
O00231,O00232
O95478,P82664
P06280,P14410
O14880,P11712
Q15370,Q9Y6I7
P01730,P28907
P82921,Q9P0M9
O14777,Q12834
Q8TAM1,Q9BXC9
O00178,P14770
P42285,Q8IWA0
O60218,P35270
O00425,Q9BYJ9
P08574,Q9BQ61
P49815,Q6R327
O94817,Q8TDY2
P78316,Q9NW13
O60610,P07737
P10600,P84022
P61224,Q9UQM7
O15145,P63261
P08138,Q99608
O75616,Q96EL2
O60393,Q9Y2T7
Q92667,Q9UKA4
P05112,P05113
P21589,Q13126
Q5FWF5,Q8WVB6
P45985,P53778
P45452,Q03692
P01375,P09919
P01730,P32248
Q4L235,Q86YC2
P49450,Q9Y5B9
P52815,Q9BQ48
Q7L513,Q9UKI3
P25786,Q9UL46
P25398,P46778
Q16288,Q99523
Q15050,Q9NY93
O43159,Q8IY81
P62805,Q92522
Q13601,Q13610
O43765,Q16186
Q16763,Q9UNE7
P50750,Q16543
O00268,P24928
P03971,P36894
P06133,P20815
O95619,P60709
P01106,P14635
O00327,O14503
O00459,P01116
P19387,Q6P2C8
P50552,Q9Y4G6
O94788,P20815
Q92844,Q9UHD2
P17252,Q00722
Q13330,Q9UBB5
Q9BT30,Q9H9V9
Q8N687,Q9H1M3
P16150,P17931
Q13148,Q86U42
P53674,Q9Y6H8
O43159,Q96EB6
P56282,Q7L590
P20815,Q9HAW8
P62877,Q58WW2
P05113,P51671
O15055,O15534
Q9NP66,Q9UKL0
P82673,Q96A35
P08514,P14770
O76024,P05026
P41159,Q9HD89
Q13601,Q9H7B2
O75715,P00390
Q8N5F7,Q9UMS4
P10276,Q15744
Q6P988,Q9GZT5
P62314,Q9BRD0
P05198,P60866
O75190,O95817
O15047,Q9Y5Z7
P01583,P18510
P62917,Q02543
P27635,P82933
Q15628,Q15750
O95619,Q9Y265
P68400,Q8WXX7
P84243,Q96EB6
Q9NPJ3,Q9UHG0
O75351,Q96CF2
P18825,P29992
O43290,P08579
P05198,P62750
Q5MNZ9,Q8TDY2
Q3KNV8,Q8IXK0
P46013,Q14674
O15270,Q9NUV7
P28482,Q3MJ16
P78352,Q9H598
Q13829,Q14145
Q15303,Q99075
Q03701,Q2NL82
P52732,Q9P2E2
Q5TAX3,Q8IYB7
O75694,Q8WUM0
P14061,P49888
Q9UKT4,Q9UM11
P30049,Q9BSJ5
P81172,Q99988
P0DP04,Q86Z14
P13725,P40189
Q9NY61,Q9Y5J1
P84098,Q8NA23
P62753,Q9H0A0
Q13206,Q9NY93
P62308,Q15459
Q5JRM2,Q9P0M9
O15111,P19525
Q96CS3,Q96JH7
O15371,P51665
Q9BYC8,Q9Y2R5
P05198,Q9NV31
P82933,Q9P015
P21926,P27701
Q9BQ48,Q9BYD6
Q7Z6E9,Q9BWT3
Q01860,Q7L190
P27540,Q92793
Q15648,Q9NVC6
Q8NHV4,Q9UGJ1
Q99757,Q9UJ68
O75400,P49756
P55317,Q9UBC0
P47914,Q9HA92
P43686,P49721
A0A0A6YYL6,P82933
O76062,Q16850
P52298,P62318
Q8IYB3,Q9Y2W2
Q8NI36,Q9NYH9
P51580,Q9NV35
Q15696,Q7RTV0
P61326,Q13242
P04181,P11926
Q5TD94,Q96M63
Q6P1X5,Q92830
P42336,P61224
Q8TEA1,Q9Y221
P62805,Q15022
Q16539,Q9UBK2
Q5JTH9,Q9BQ67
O95433,Q15185
O15382,P20132
P20226,Q53T94
P63208,Q16531
P31391,P63096
O00203,Q92572
Q8IYI6,Q96KP1
P04040,Q9NYQ3
P54750,Q9P2W3
P14415,Q13237
Q8TEL6,Q96SW2
Q9BQ67,Q9NVN8
P78348,Q16515
P15976,P25791
O95782,Q9H0R1
O00194,P08962
Q9H9S0,Q9NSC2
P27539,Q9HA82
Q02241,Q9H0H5
Q96RN5,Q9BTT4
P63208,Q8N461
O75616,P82932
P08567,P51178
O60563,Q14004
P04150,Q02790
P09341,P19838
P82912,Q9Y2R9
P13984,P36954
Q0VG06,Q9HB96
P04049,Q04917
P05556,P11047
P82673,P82933
P15313,Q8NHE4
Q05469,Q99685
P0CG48,Q96DC9
P62805,Q9H3R5
Q5QJU3,Q9HA82
Q96F63,Q9Y3B4
P11217,P36871
P08887,P19438
O95249,Q9NZ43
P62241,Q9HB96
Q92466,Q96SW2
P18669,P60174
P82933,Q9H2W6
O00257,Q9UQR0
P25789,Q16186
Q9BT17,Q9P015
A0AVT1,P49427
O75792,P04818
Q9UBQ5,Q9Y262
P27694,P49642
P56270,Q01844
Q13490,Q9Y572
P30260,Q9UJX4
P15311,Q16543
P41595,Q5JWF2
G3V4G9,P51570
P06576,P56378
P10144,Q71U36
O43174,P11712
O00755,O75581
O14777,Q71U36
P02452,Q16832
P28067,P30511
Q15370,Q9BQ90
P04233,P61513
P01730,Q9UQF0
P82664,Q9NYK5
Q9Y5J6,Q9Y5L4
O75116,P10916
P10301,Q13393
Q5TAQ9,Q66K64
P01116,P04899
P14635,Q8IX90
P61313,Q02543
P42766,Q9HBH1
P16234,P16885
P10997,P30988
P13051,P27695
P18077,Q9HA92
O14920,Q15750
P52564,P53778
P04626,P24385
P18054,P78329
O75439,P51970
Q9H501,Q9Y2X3
O00483,P31930
P07996,P08246
Q16539,Q16829
Q2M3D2,Q96KP1
Q05329,Q9P2U7
P00973,Q9Y6K5
P50052,Q9ULD2
P20674,Q9BQ61
O96008,Q9NS69
Q71UM5,Q9Y5J1
O95863,Q15910
P82933,Q16540
P10916,Q9UKX2
P25398,P62249
P14678,Q8WVK2
P24941,Q8TDN4
P18146,P27361
P51809,Q9UEU0
Q8TED0,Q96G21
Q5TAQ9,Q8TEL6
P39019,Q02543
Q16540,Q9BQ48
P07327,P27338
O95178,P10606
P06241,Q9NWQ8
P37840,Q13148
Q15646,Q8IY21
O43914,P43403
Q969F8,Q9HCQ7
P11047,P16070
Q14135,Q9H1B7
Q16613,Q9UHM6
Q7LBR1,Q9UN37
Q13427,Q9UNP9
O95390,Q8NER5
P12074,P20674
O15105,Q9HAU4
O00231,Q99460
P07197,P08670
P19387,Q9BYC9
O43752,O75379
Q9BYC8,Q9NX20
O60869,P08708
Q9BSJ2,Q9UGJ1
P01033,P13500
P63208,Q01484
P03886,P31930
P09874,P10144
P05771,P10301
P04156,P68400
O14802,P19387
A8MTJ3,P16520
P21583,P36888
Q5T011,Q6PJI9
P51575,Q12879
P15313,Q8N511
Q6P161,Q9P0M9
P24534,Q02543
P04275,Q9P126
P83731,Q9NZM5
O00267,O00472
P82663,Q9H9J2
P27482,Q14012
P15289,Q96EG1
P36954,Q15648
P62753,Q9Y5J1
P00734,Q96RI0
O43159,P46087
Q9BZM1,Q9UNK4
P05111,P08476
P04628,Q9NPG1
P48556,P62333
P23515,Q9BZR6
O60673,Q9NRG0
P12270,P57740
P00505,P32929
Q3B726,Q96G21
P02452,P07996
O43818,P42677
P00441,Q13148
P46782,Q9NQZ2
P46199,Q9Y2R9
P84098,Q9NX20
O43837,Q99798
Q99835,Q9BWV1
P51114,Q9UKV8
Q7Z417,Q9UHK0
P31431,Q9UQP3
P48200,Q96EP0
P41143,Q13519
P13569,P48048
Q9GZS1,Q9H0A0
P23396,Q9NZL4
O95822,Q4G176
O00472,Q9H3P2
Q8TAQ2,Q92785
O15111,O43353
Q13601,Q9Y3B2
P01042,P41143
P06493,Q99741
Q00403,Q9H204
O43172,Q8NAV1
O60921,Q99638
Q15286,Q9BXI6
O43818,Q71UM5
Q16526,Q9UKT7
P10244,Q09028
P08247,Q16623
P35244,Q9HAW4
O43678,Q9P0J0
Q96EL3,Q9Y291
P07585,P67809
O15169,Q9H2K2
P57729,Q9BPX3
P36954,Q15542
P01116,Q8N653
P18206,P26038
Q02878,Q9HB96
P08151,Q99835
P30279,Q08999
P08048,Q8NFZ3
O43674,O43676
P01116,Q8WYR1
Q8NI60,Q9NZJ6
P62491,Q96QF0
P06400,P78396
A4D1E9,L0R8F8
O14965,Q14511
P01116,Q8TD86
P19438,Q9Y572
Q5SRE5,Q9NRG9
O14965,O15392
Q8IYK4,Q8NBJ5
P50750,P51948
O60603,P01584
Q9GZL7,Q9UNX4
Q14582,Q99583
P24941,P63208
P59998,Q9BQ83
P32248,P50148
O00541,Q9BQ67
P18206,Q9Y6U3
Q9NQZ2,Q9NVU7
Q9BTT4,Q9NX70
P14635,P31947
Q9GZR7,Q9NY93
Q13573,Q14562
O43914,O75015
O60563,O60583
Q16778,Q99986
P82930,Q9BYD2
P60174,Q8TBZ2
P39656,Q14165
P31939,Q6UB35
Q9BYD1,Q9UI43
Q643R3,Q9UBM1
P08514,P11215
P63208,Q86WB0
P62714,Q5FBB7
P61326,Q07955
P20226,Q6NXT2
P04233,P61073
P50613,Q92759
Q07864,Q9BVW5
Q9Y3B4,Q9Y3C6
P24864,P62877
P50991,Q16543
P30533,Q07954
P01033,P16070
P82933,Q9BYD3
P28335,P31645
P09455,Q9BX79
P22087,P61353
P63165,Q92793
P09234,Q9BWJ5
P05060,P10645
P60520,Q86TL0
Q15796,Q9GZV5
O43251,P54253
P09919,P0DML3
Q9NWW5,Q9UBY8
O76021,Q9Y221
Q8TAE8,Q9P015
P18077,P60468
P17861,P62380
Q96EL2,Q9Y676
Q15696,Q9Y3B4
Q8WUM0,Q8WYP5
P27352,P51164
P16520,Q9NQ66
Q15370,Q8N668
O60260,Q9Y6H5
A8MTJ3,Q9NYW3
P52630,Q9Y6K5
P15153,P27986
O00268,Q12962
P82933,Q15070
O00232,P20618
P10636,Q9BVA1
P07900,Q9H6T3
P42285,Q9NQZ2
O95777,Q9BUQ8
P17568,P28331
Q9NQT4,Q9Y3A2
P20592,Q9UMW8
O15498,Q96AX1
P08138,Q9BZR6
P11488,P62873
P19174,Q15303
P61619,Q9UNX3
P11802,P24941
Q9NWT8,Q9P015
P11712,Q6V0L0
O00268,Q92759
Q9BXF6,Q9H4M9
P41223,Q15459
P06396,Q9NZR1
P04908,Q99728
Q8N3P4,Q9P253
P61966,Q9UPM8
Q03111,Q6W2J9
P11388,Q02241
P80404,Q08426
Q6AZY7,Q9UKF6
O75533,P17844
O14733,Q9UQF2
O14775,P14416
O15527,P27695
O75792,Q5TBB1
P05114,Q02543
P56537,Q9Y3A5
Q13526,Q14653
Q9H1B4,Q9UKK6
O15078,Q9BXC9
O75251,P22695
Q16623,Q96C24
O15155,Q9UEU0
O14735,P51178
O43504,Q0VGL1
P62380,Q06330
P34969,P61952
O43674,P31930
P08100,P19087
P11142,Q16543
P35548,Q15672
P49902,Q9BXI3
Q00722,Q14643
P82912,Q9BQ48
Q15428,Q9UK45
O00472,Q6PD62
P10301,Q13009
P09914,Q15646
O14638,Q13232
O43663,Q9BPX3
O95402,P36954
A6NJW9,P01730
P01579,P51681
P08575,P09382
Q13601,Q14686
Q9UHA3,Q9Y3U8
Q8IY57,Q969R5
P60520,Q5MNZ9
Q9P2U7,Q9P2U8
P35226,Q9BSM1
Q05469,Q13131
P62316,Q9UK45
O75015,Q8WTV0
O00463,Q99558
P20226,P51946
P80217,Q9HA92
Q15382,Q8TB45
Q86X19,Q9BPU9
O95822,Q9UGJ0
P42766,P61619
Q86YC2,Q8IY92
O43402,Q15006
Q00722,Q5T6X5
O00566,Q9Y2P8
Q9GZS1,Q9Y5J1
P10606,P30049
O15160,Q9Y221
P0DP23,Q01064
P08579,Q07955
Q00722,Q9Y2I7
O43865,Q6YP21
P01282,P07492
P31939,Q9H0P0
P62314,Q8NAV1
Q5MNZ9,Q8NEB9
Q07001,Q13702
Q09028,Q9UGU5
O60244,Q9H204
P49189,Q9BYV1
Q3SYG4,Q8NFJ9
O95931,Q9UQR0
Q8NB49,Q9NV96
O43504,Q8NFG4
P09016,P09067
P35268,Q9GZL7
P25963,P67870
P15559,P38435
Q15021,Q9BPX3
O14561,P31930
P82664,Q969Q0
P06280,Q8TET4
O00231,P25789
P62072,Q96DA6
P08123,P09486
P42766,Q9NW08
P61024,P78396
P10244,P14635
Q13895,Q9Y3A4
P34949,Q16877
P01116,P04637
O15455,O60603
P13569,P51168
P21802,Q07890
P68363,Q8NG68
P63098,Q14934
O43818,Q9NX24
O60869,P39019
P10242,P17947
O60603,Q9NWZ3
Q14691,Q9NXL9
P01116,Q8IV61
P48788,P63316
O15431,P35670
P01589,P01730
P09629,P12956
P12838,P31997
P27037,Q03167
O14957,P17568
Q15398,Q8NCD3
Q6PEY2,Q9H4B7
O14965,P02751
P23284,P27824
P49863,Q12918
O00161,O95721
P30613,Q7LG56
P11511,P56937
P01222,Q5JWF2
P09132,P42766
O60603,P11142
P31785,P60568
P19387,P62917
P01730,P60033
P62316,Q14562
P16219,Q9NR19
P10916,Q86YV6
P26439,P51857
Q9H1C4,Q9NR96
P40337,Q9H6Z9
Q96RQ1,Q9GZP9
Q13895,Q96IZ7
P18206,Q13418
O43623,P12830
Q5T200,Q9H6S0
O15392,P52732
P01730,P13765
Q15274,Q9BQG2
O95926,Q69YN2
P24385,P30279
O75084,Q9GZT5
O75251,P49821
P46937,Q01860
Q8TF62,Q9NV96
Q8IWE5,Q9NP90
P82914,Q9P015
Q9BYC8,Q9BYD1
Q02543,Q9H089
Q9H3Z4,Q9H598
P62805,P68431
P56705,Q9ULW2
P15153,Q9ULL4
Q9H0A0,Q9NY12
Q8NI27,Q96J01
Q13686,Q9BT30
Q03701,Q8NEJ9
P04233,P19387
Q6ZMB0,Q9NY28
Q9GZL7,Q9NX24
Q92890,Q96CS3
P25787,Q8TAA3
P82663,Q9NWU5
P63208,Q8N488
P01024,Q13203
P04233,P13639
P02788,Q8TAX7
O43242,P43686
P28838,P48506
O95166,Q6ZNE5
Q14157,Q9BSM1
P01579,P26842
Q07817,Q15370
P09001,Q9Y2R9
P55789,Q9Y5L4
P28072,P60900
P19838,P21580
O14944,P00533
O43143,Q8IWZ8
P12830,P14780
P82663,P82909
Q4VCS5,Q8N3R9
Q99816,Q9HD42
P62805,Q9NVP2
Q02252,Q9BYV1
P13569,P55072
Q15172,Q16537
O75822,P62854
P35712,P48436
O76036,Q9UBK5
O94805,Q9C0K0
P51668,Q96EQ8
P01571,P60568
Q8N6P7,Q9NPH9
P15153,Q9BYG5
O94776,Q9UBB5
P09237,P16035
P49406,P82673
P62072,Q8N4Q1
O43347,Q96EP5
Q53GS7,Q9BW27
P60228,P62979
P36954,P62487
Q00535,Q96SZ6
Q99728,Q9UJX4
P85299,Q9Y4R8
Q96GA7,Q9BYV1
Q15007,Q5T200
P51636,P56539
O15213,P42285
O43927,P80162
P08123,Q15113
P09234,Q15459
P25021,P54707
P09919,P22301
P50591,Q9UBN6
P08579,Q9Y2W2
P19174,Q96LZ3
O94776,Q8TDI0
P14678,P38432
P19838,Q9Y6K9
P17612,P78368
P41235,Q92793
P34896,Q3SY69
P82932,Q9NZL4
I3L0E3,P82664
P62318,Q9Y333
P27694,Q9BX63
P55160,Q9P2A4
P68431,Q01860
O15055,P56645
P22612,P52566
Q9NWQ4,Q9NYH9
O43353,Q13114
O75015,P31997
O15235,P42766
O94805,Q9BQE9
O00401,Q9Y6U3
Q9GZR5,Q9NZ01
P08236,Q2M3T9
O14653,O15498
P49815,Q9BVC4
O94788,Q8N3Y7
P08581,Q9NP95
O60739,P15880
O75821,P62701
Q9BQ67,Q9BSC4
P57772,P61313
O75822,P62847
Q96EY7,Q9BYD6
O15118,Q5BJF2
Q9NP95,Q9UEF7
Q99999,Q9Y3R4
P05388,Q8N0Z6
Q86W42,Q8NI27
Q7RTV0,Q9HCG8
P28482,Q96BA8
Q8IYB7,Q9NQT4
O95433,P11142
O43927,Q9NPB9
P04424,P78540
Q9BT09,Q9H1C4
P57678,P62318
Q86XR7,Q8IUC6
P54646,Q86TI0
P05091,Q9NR19
P09669,P31930
P18124,P25398
O43583,P05198
P01730,P01906
Q02846,Q16518
Q8TDY2,Q8TEV9
O94805,Q9H981
P04626,P16144
P0CG47,Q99816
P28482,Q12778
O14965,P01106
P01116,P15260
Q15459,Q96I25
P19438,Q9Y4K3
O95822,P10515
P63272,Q7KZ85
O75694,P57740
P09619,Q13480
P51003,Q6PIY7
P56703,Q13467
P33897,Q96GR2
P04004,P05121
O75947,P17568
P20719,P31268
O14777,Q8IZT6
P28482,Q92934
P28482,P50993
Q13033,Q8WZ74
P07196,P07197
P01100,P25490
Q96CW5,Q96RT7
P23443,P28482
P61371,Q9BWW4
O15287,P27694
P60468,P62899
P09234,Q9BUQ8
Q15428,Q9NW64
Q13326,Q16585
O43678,Q86Y39
O00329,P61224
P23763,P51809
P51825,Q659A1
O95139,Q9Y375
P16520,Q5JWF2
P20815,P35504
P25789,P55036
P24928,Q9NZN8
O00459,P04049
Q9NVK5,Q9ULQ0
P20645,Q9NZ52
O14662,O95721
O00459,P41743
Q02833,Q96KQ4
O00626,P13500
P25398,Q9NYH9
P20226,P56470
P07900,Q9Y572
O60566,P14635
P02452,P02818
P42771,P53778
O15217,P11712
Q659A1,Q9UHB7
O14775,P57771
P57772,P62847
P02741,P19652
Q9BYN8,Q9Y2R9
P62750,Q9HB96
P60866,P62917
Q96CF2,Q99816
Q99942,Q9BUN8
P02788,P05814
O95429,Q9UNE7
P36543,Q6PJW8
P01137,P55103
O60869,P62263
P63096,Q99835
P01137,Q6YHK3
O60508,P42285
Q05193,Q9Y3D6
Q330K2,Q9Y375
P06576,Q00325
O95456,P82933
Q96E11,Q9HB96
P63208,P84022
P62312,Q9Y2W2
P62942,Q9BRG2
A0A1W2PQS6,O75821
P52952,Q6STE5
P51681,Q9Y4X3
Q7Z4L5,Q9Y366
P31350,Q7LG56
Q9BVW5,Q9HAW4
P01730,P31785
P22087,Q9UKD2
Q9NZL4,Q9P0M9
O14776,Q9Y3B4
P01024,Q15485
O43678,P14406
P62070,Q9NZL6
Q7LBR1,Q9H444
P28332,Q9HAY6
P33991,P56282
P33991,P49643
P02671,P02749
P06753,P63316
Q04727,Q08117
P21912,Q12931
P36406,P62837
P62861,Q9UNQ2
Q02413,Q9Y446
O95155,Q9UNE7
O95299,P28331
Q8WWY3,Q9BRD0
Q9NQ50,Q9Y2R9
Q8NB91,Q9HB96
O43920,P10606
A4D1E9,Q14197
Q13618,Q9H0C5
O95169,O95299
O75822,P62269
O15105,P36894
P26651,P53539
Q8NEJ9,Q96G21
P24385,P38936
P56962,Q9P2W9
P25398,Q14692
O43914,P06241
P10244,P78396
P00374,P17752
P04637,P04792
Q9BQ67,Q9GZS1
Q86YC2,Q9NW38
P60520,Q14596
P20336,Q96C24
Q96D46,Q9BQ67
P07900,Q00987
P17931,Q12866
P02656,P55058
P20749,P25963
O60911,Q07817
Q9NQZ2,Q9Y2X3
Q8TEL6,Q9NXF7
Q8N3Z6,Q9BWT3
O00161,Q9BV40
P17568,P24310
Q14191,Q15554
P10606,P56134
P13591,P60568
P12830,Q14264
O15056,Q96PE3
Q13145,Q9ULW2
Q16850,Q96IV6
Q13427,Q9BZJ0
O43678,O95168
P62753,Q9UNQ2
P49790,Q9NRG9
Q14562,Q9Y421
Q96HR3,Q9NVC6
P20248,Q02241
P25789,P28066
O43772,Q4L235
P38398,Q7Z333
O95777,Q9Y4Y9
Q9BYC8,Q9NZL4
Q8NEB9,Q9Y2I7
P09661,Q99459
O15553,Q16512
P01308,Q96EB6
P57740,Q9NRG9
P04004,P05019
O60231,Q15459
P29459,P29460
P62805,Q9BY41
H3BN98,P04233
P16410,Q9ULD2
P01137,P22301
Q00722,Q9Y2H2
P10914,Q92769
Q16363,Q9Y6N6
P62269,Q9NQZ2
Q8NCG7,Q9Y4D2
Q96B26,Q99547
O14777,O60566
P40818,Q8TEB7
Q92466,Q9NXF7
O95992,Q02318
P09467,Q9NQ88
P82663,Q8TCC3
O14775,Q8TCU6
P11142,P13569
Q9HA92,Q9Y2R9
P0DPB6,Q9NYV6
P62899,Q9GZL7
P08253,P14598
P83881,Q02543
P10398,P61224
P49815,P54646
P05129,P28907
P62877,Q9H9Q2
P20226,Q13487
P01137,P05112
O15523,P22090
P07996,P08253
Q6PJI9,Q96EE3
Q9H9Y6,Q9NYV6
P17861,Q13217
P06576,P56134
P43246,Q9NXL9
P56962,Q12846
P15586,P54802
P25490,Q9Y230
O94906,Q15428
O00566,Q99575
O43678,Q9Y6M9
P57772,P62269
O95168,Q8N183
P09544,Q9UBT3
P25024,P80162
P48556,P62987
Q01831,Q9UKL0
P15880,P82673
Q6NTE8,Q9BYC8
P63241,P82664
P35268,P57772
P14635,Q4G163
P35658,P61970
P48436,Q12857
Q9BQE3,Q9H4B7
P17535,P17544
P10321,P30511
Q13895,Q9H9Y6
P26718,P78406
Q643R3,Q6P1A2
P17812,Q13232
P56381,Q7Z4Y8
F5H6H0,O00425
Q6NVY1,Q9BYC8
P51946,P78396
O95406,Q9UMS4
P09012,P23246
P49023,P50552
O14561,Q9P0M9
Q8TCU6,Q9HAV0
P82933,Q15029
P10606,Q8NGF6
Q03468,Q15370
Q14574,Q99959
O00762,Q14674
Q9HBY0,Q9NRD9
P62877,Q13617
P05112,Q99665
O60885,Q96SW2
O00268,Q9NVC6
P01116,P28482
O43143,P17844
P11215,P34810
P04406,P12830
Q15650,Q96RN5
Q9GZV8,Q9H9S0
P62805,Q9Y294
P06576,P25705
P26358,Q96EB6
P60981,Q9Y281
P43405,Q9UBK5
Q8IWA0,Q9GZL7
O15287,Q14469
P23769,P25791
P12004,P33991
Q7Z6V5,Q9BUB4
O95972,Q8WVV4
Q96DH6,Q9Y6R0
P17752,Q6ZQW0
P00403,Q12887
Q9P253,Q9UEU0
P22090,P42766
O15105,Q13873
P57740,Q99567
O43752,P60880
O75832,P51665
O75934,Q15459
O00168,Q9UN42
O43741,P54840
P18065,Q7RTP0
P04233,P36578
P17535,P18146
Q15113,Q9Y6L7
E9PNW1,Q8WXG9
Q71SY5,Q9BTT4
Q8N1G1,Q96IC2
P27635,P57772
Q9C0K7,Q9H9S4
F5GZY7,O95210
P49286,P63215
P37173,Q9HAU4
P08648,P11047
P17612,P23443
P09012,Q9Y333
P11836,P11912
Q3B726,Q8NI36
P62861,Q9Y2R9
P29084,Q9Y3C7
P56192,Q15031
P22455,Q9HCT0
Q9NVM9,Q9NVR2
P09016,P31268
O43504,O75140
P49238,P78423
P28335,P41595
P29084,P50613
P38435,P78329
P15880,Q9HA92
P11802,P84022
P82675,Q9NW08
Q14674,Q7Z5K2
P00390,Q16236
P02452,P08648
Q9NQ55,Q9Y3T9
P02768,P54296
O14598,O14599
P52815,P82663
O00472,Q659A1
P63010,Q6ULP2
P62306,Q8WVK2
O14965,Q9BZD4
P08865,P82933
Q8N4Q1,Q9Y5J6
P21796,Q9Y3D6
O43174,P11509
P04233,P62917
Q4L235,Q96PD7
P02656,P06727
O60603,P17066
P45983,Q9NSK0
P62877,Q16665
P13010,Q9UKL0
O14745,P17252
O43741,P54646
Q8NE35,Q9NZN8
O14862,Q9ULZ3
Q92922,Q9H165
O00330,P09622
Q92769,Q9UQR0
Q96RN5,Q9H204
P51575,Q99571
P49840,Q9Y2T1
P22090,Q6NTE8
P01732,P10144
P60468,P62829
Q6ICB0,Q99436
Q13099,Q9UG01
P00390,P19440
P80188,Q6UX06
O15516,P20393
P08708,P69905
Q07955,Q15717
O43474,Q9H9S0
O60603,P09341
O00459,P10747
O00512,Q04727
P19174,Q13554
O00268,P0C0S5
Q9GZL7,Q9Y4C8
P51843,Q9H9S0
O00566,Q5TAP6
Q8NEB9,Q96PE3
Q8NHU3,Q9NY59
P11912,P43405
Q9BWT6,Q9P2W1
A0A1B0GU03,P07339
Q9H0U6,Q9P0M9
O43791,Q13829
P98170,Q13546
P01116,P07949
P42766,Q9NRX2
P24752,Q03426
O95239,P14635
P23515,Q96FE5
O15523,P08048
O14735,Q9BTU6
P35227,Q00325
P19387,P82914
P09012,Q9UK45
P27694,P35251
O60542,O60609
Q12933,Q5VWQ8
O75821,P62266
Q9UJX4,Q9Y547
Q16543,Q99832
Q8TC12,Q9HAY6
P27540,Q15370
A0A1W2PQS6,Q02543
P62318,Q8TEQ6
P27701,Q8TAA9
O00267,P50613
P05112,P05231
P62750,P62917
P35558,Q16822
O14775,P63096
Q15543,Q92759
O75807,P47985
O14920,Q16543
Q9GZP9,Q9Y385
P52732,Q9BZD4
P09651,P62318
Q8N427,Q9NVR5
P07327,P21397
P62877,Q9BSK4
P04070,Q9UNN8
P01137,P09038
P19388,Q8N7H5
P01031,Q9P296
P52701,Q9Y6H3
Q96EK9,Q9H9T3
P60006,Q8IXK0
O43172,Q7RTV0
O15213,P22087
Q9P0J6,Q9Y676
P12830,Q15223
O43186,Q96SL8
O14775,Q9HAR2
O14757,Q92547
P05112,P40933
P11802,Q06609
P01106,P28482
Q9UBU9,Q9UKK6
P42766,P53582
Q9BVA1,Q9NY65
P62269,Q9H9J2
P0DP08,P60568
P10606,Q5JTJ3
O75204,Q9NX18
Q13895,Q9NV06
Q96EB6,Q9BY41
Q5T200,Q86U44
Q92769,Q9UKL0
P05181,Q16772
Q9NZL4,Q9UNE7
Q5TD94,Q86UC2
P28161,P46439
O75955,Q99816
P19387,P46777
P46527,Q5H9S7
Q16763,Q9UJX4
P05112,P14784
P48436,P51843
Q14498,Q15637
Q7L0Y3,Q99714
P45973,Q86Y97
P30511,P43630
P21589,Q8TCD5
P19525,Q9Y6K5
P61586,Q9Y4F9
O60656,P11712
Q8IXK0,Q9UQR0
O95391,Q13427
Q9H0A0,Q9H583
P05198,P62917
O43674,Q16795
Q96EU6,Q9NQZ2
Q86YW9,Q9BTT4
Q16649,Q9C0J9
O00443,O00459
P0DP23,P51911
O75460,P17861
Q06187,Q9NYT0
P19387,Q15544
P26373,Q9HB96
O15230,P23229
Q8WUI4,Q9BZS1
Q14469,Q9Y4Z2
P46734,Q13546
Q9BVJ6,Q9NYH9
Q8TDY2,Q9Y4P8
P00505,Q9Y600
O00443,O14735
Q8TDY2,Q9NT62
Q5T200,Q86W50
P09012,Q9Y383
P22090,P61353
P40692,Q9BXW9
P49336,Q9NVC6
Q9H981,Q9H9F9
P01308,Q16623
P21589,Q16831
P04150,P84022
P16219,Q9BV79
P11831,P15173
P17568,P56556
P01308,P18065
P19838,Q96EB6
P55010,P62861
Q03701,Q9BVP2
O00483,O95168
O95721,Q9H4M9
O43927,P32248
Q13263,Q9H4L7
P11712,Q99518
P12034,Q86Z14
P14136,P48681
Q8TEY5,Q92793
Q9GZL7,Q9Y6V7
O15155,P49257
P25054,Q15691
Q14562,Q9NY93
P23258,Q9BSJ2
P35270,Q8IWU9
P05121,P08254
Q13838,Q9UKK6
Q02127,Q9Y3E0
P61619,Q9Y3U8
P02647,P18428
O00161,O00186
P61970,Q9NPJ8
P09067,P09630
Q7Z2W9,Q9H9J2
Q5M775,Q6UWY2
Q9BQ67,Q9UKD2
O43612,P30990
P04637,Q92547
P32969,P41091
Q8WVM0,Q9Y676
Q9BX63,Q9BXW9
Q9UJX6,Q9Y547
Q9H5J4,Q9P035
P82664,Q9H7H0
P04798,P20815
O75342,P22735
P23443,P31749
P16520,P61073
Q8NHQ9,Q9NY93
P09661,Q9BZJ0
O43513,P51948
O14777,P14635
Q92793,Q9NQB0
P36578,P62917
P16035,Q9Y5R2
Q6E213,Q92781
P14618,P51841
P02458,P48436
Q13405,Q9Y2R9
O00505,O00629
P03971,Q13285
P28482,Q9BUB5
O43623,P48436
P14625,Q9HCN8
O95602,Q9NW08
P08476,P10600
Q15398,Q8WUY9
O43674,P48047
P35250,Q13535
